step,type,amount,nameOrig,oldBalanceOrig,nameDest,oldBalanceDest
397,PAYMENT,4110.4,C1264586742,162362.49,M1312994057,0.0
399,CASH_IN,196838.08,C1716431370,31829471.22,C1161436530,293653.4
514,PAYMENT,23930.7,C153944777,18666.0,M1689756499,0.0
370,CASH_IN,43465.65,C758967848,4252074.36,C492852681,16128436.92
370,TRANSFER,1870437.95,C1795584688,439883.49,C290382562,6233931.13
375,CASH_OUT,66450.17,C498234893,356914.0,C1384580321,531656.03
521,TRANSFER,98086.09,C1471407934,98086.09,C1180721612,0.0
514,CASH_OUT,375884.25,C177326031,10563.0,C2136630977,121964.79
466,CASH_IN,217322.21,C137539886,8038771.22,C1578715242,1533879.47
397,TRANSFER,941259.08,C1859440456,0.0,C362372423,5404636.99
378,PAYMENT,6479.11,C1312311468,11526.0,M1910553721,0.0
381,CASH_OUT,277248.55,C1392943797,20491.0,C864218706,0.0
525,CASH_OUT,175436.27,C57842793,0.0,C636903587,1479909.21
371,TRANSFER,174324.94,C1186321372,174324.94,C372000070,0.0
405,PAYMENT,18814.65,C267504531,137413.32,M1036949540,0.0
484,CASH_OUT,156220.74,C389614238,156220.74,C643171110,0.0
715,CASH_OUT,21660.15,C2062646064,145151.0,C509158768,7553724.24
357,DEBIT,1525.06,C1612241616,772402.0,C156227627,2962630.12
405,PAYMENT,14665.04,C525412637,203592.0,M1604569424,0.0
371,CASH_OUT,223520.95,C1259567230,10849.0,C699832369,0.0
396,CASH_OUT,199112.38,C1603994356,17077.0,C1990513247,0.0
394,CASH_IN,56338.16,C1741075718,13693.0,C1145076193,3275883.37
644,PAYMENT,3036.72,C2065003527,201156.0,M1612276532,0.0
688,CASH_IN,127785.98,C1282169220,2910996.04,C147630413,1501223.3
402,PAYMENT,9515.82,C1883246415,401909.77,M1106387920,0.0
375,CASH_OUT,263032.58,C2003697239,0.0,C1634496409,1735135.78
393,CASH_OUT,94654.9,C1098150464,15659.0,C1266083349,13401637.09
503,PAYMENT,2703.64,C1775758908,10488.0,M1966743427,0.0
680,TRANSFER,2651994.1,C863787360,2651994.1,C1968421916,0.0
380,CASH_OUT,38435.88,C443414291,61720.0,C670868064,110263.93
400,CASH_OUT,230144.7,C1781937782,11766.0,C142547804,302762.29
552,PAYMENT,5050.65,C380408443,5511.0,M461672423,0.0
398,CASH_OUT,458318.17,C550121421,5045.0,C779215611,4320515.27
382,PAYMENT,8755.9,C150818999,0.0,M1442104669,0.0
570,PAYMENT,2270.86,C1511954426,23798.0,M626931584,0.0
383,CASH_OUT,69752.81,C1441058361,95429.57,C674127094,790012.94
402,CASH_OUT,60088.79,C1898489272,6198.0,C976156310,0.0
395,CASH_OUT,10826.57,C1739806917,41186.0,C211388215,1762255.33
379,CASH_OUT,221879.59,C1424972982,0.0,C1260397160,359752.8
398,PAYMENT,13418.95,C570550110,21277.0,M579328149,0.0
401,CASH_IN,115179.51,C1769163115,3983197.9,C471150469,3162835.36
661,PAYMENT,2976.38,C1277587640,238077.0,M857883674,0.0
378,TRANSFER,945001.86,C1600345269,21645.0,C45580990,0.0
403,PAYMENT,12718.47,C836198713,0.0,M381351152,0.0
379,CASH_OUT,11034.8,C597077848,16450.0,C512904319,411110.95
420,CASH_IN,190702.23,C995366214,5169942.41,C1005817990,1909343.97
375,PAYMENT,1085.6,C155743307,42626.78,M1058330933,0.0
399,DEBIT,2582.93,C1547243597,296176.0,C497875839,203494.47
402,CASH_IN,53547.49,C1917932945,173085.0,C1884399899,270029.59
396,PAYMENT,4667.04,C1310818447,0.0,M1867107932,0.0
542,PAYMENT,35641.37,C1577858730,396969.0,M1412817944,0.0
380,CASH_OUT,81351.37,C12356835,9154.0,C1611576447,0.0
661,TRANSFER,2140888.35,C341573287,2140888.35,C1419097479,0.0
383,CASH_IN,111870.89,C520356904,8458735.41,C2126102013,4342243.09
596,PAYMENT,2255.05,C1530528261,5560.0,M1294737984,0.0
495,TRANSFER,797710.8,C900480774,797710.8,C667043624,0.0
399,CASH_IN,219628.22,C823889140,9168659.08,C1710449226,577822.63
686,PAYMENT,18228.71,C731198045,100211.0,M349937610,0.0
402,CASH_OUT,90599.85,C823565906,0.0,C447401778,138766.31
522,CASH_OUT,255151.61,C516591400,136.0,C291289223,197234.42
382,CASH_IN,203753.06,C1923368976,3928164.9,C933881277,8153452.41
375,CASH_OUT,2358.92,C1138118979,0.0,C136852559,386704.91
380,CASH_OUT,45763.65,C1029234436,0.0,C1878037522,2412325.63
401,CASH_OUT,223616.39,C626244653,113535.49,C486308553,345755.06
356,PAYMENT,11751.87,C417194441,0.0,M1377584064,0.0
487,CASH_OUT,1035401.2,C1689112462,1035401.2,C353554883,4906677.4
401,PAYMENT,4567.74,C1864750557,1071399.84,M1218368867,0.0
520,PAYMENT,3113.51,C760952753,0.0,M539214590,0.0
376,PAYMENT,24179.7,C1720352034,260065.18,M2101773898,0.0
357,CASH_OUT,2239461.29,C1918267923,2239461.29,C1297204700,121354.63
371,PAYMENT,15982.17,C1048255702,2974.51,M1797107190,0.0
524,CASH_OUT,232315.43,C1937012052,232315.43,C1933153294,20819035.38
393,CASH_OUT,230601.44,C1603367831,20265.0,C2138615216,287592.92
358,CASH_OUT,101312.66,C798142178,302400.31,C1623646748,308325.9
403,CASH_OUT,51652.04,C1743190091,0.0,C1743173706,886268.57
356,CASH_OUT,78536.63,C539358835,541.0,C1277037013,0.0
395,PAYMENT,18422.95,C315222386,32074.0,M155157623,0.0
380,CASH_OUT,250771.44,C1195408959,0.0,C429919956,3783914.76
564,PAYMENT,7859.48,C31514809,104666.0,M1021598828,0.0
380,CASH_OUT,37426.87,C1420199795,108038.0,C1751873054,239338.99
375,PAYMENT,8327.86,C1343542964,65334.93,M1448685819,0.0
377,CASH_OUT,428705.32,C674323416,1970.0,C1840297253,198100.17
687,CASH_IN,127207.37,C431265691,3287150.21,C561579032,182494.36
396,CASH_IN,93541.93,C1068848391,118.0,C335089847,0.0
396,CASH_OUT,149893.57,C1155641565,60399.0,C29375752,666694.4
378,CASH_IN,282494.9,C1480599722,4543367.62,C2112835597,5716312.93
564,TRANSFER,3968964.4,C432264411,3968964.4,C536142403,0.0
376,PAYMENT,43272.71,C1824154592,43945.0,M870117523,0.0
503,PAYMENT,6880.32,C1817166268,6017.0,M1947938493,0.0
394,PAYMENT,12357.91,C1060069372,2039.0,M1772453833,0.0
370,CASH_OUT,192761.41,C967197255,31915.0,C1608688122,0.0
374,PAYMENT,33008.3,C183240830,190.0,M1233676270,0.0
372,CASH_OUT,237098.57,C2035391675,0.0,C576833859,276713.6
687,CASH_IN,81304.63,C1085542540,802168.54,C1638324881,2608400.81
402,CASH_IN,204440.93,C187104752,105286.0,C108852453,45453.19
557,TRANSFER,188844.13,C1958670415,188844.13,C1200309573,0.0
596,TRANSFER,260699.94,C912572699,23599.0,C980494195,5871.18
374,CASH_IN,24571.65,C777275955,2147951.18,C107581493,1068276.9
681,PAYMENT,38568.18,C246196968,1262.0,M1808867811,0.0
644,CASH_OUT,128948.12,C846500946,29711.0,C2011198235,0.0
372,CASH_IN,19761.27,C249228161,3352786.6,C156347146,1896167.13
587,TRANSFER,187704.94,C1861757159,0.0,C1288737458,1112374.36
373,PAYMENT,3558.27,C509165710,0.0,M1773044307,0.0
356,PAYMENT,9010.38,C778980400,62570.04,M2091672042,0.0
381,CASH_OUT,54760.89,C131228789,31298.0,C536844022,3094776.4
374,TRANSFER,834786.47,C455045191,51144.0,C148194856,1835018.34
400,CASH_OUT,40894.81,C1764388706,18198.0,C1044700786,0.0
378,PAYMENT,16765.57,C333442067,49813.0,M1898401941,0.0
381,PAYMENT,10044.21,C1942484603,0.0,M785427087,0.0
527,PAYMENT,2141.13,C1600841041,56636.0,M1390848449,0.0
398,PAYMENT,29143.31,C45284405,129941.33,M459693881,0.0
692,PAYMENT,41461.37,C1314117340,17933.0,M436010542,0.0
550,PAYMENT,6889.07,C1160707422,167833.83,M1579745984,0.0
551,CASH_OUT,56040.63,C1967596177,0.0,C1803955375,361231.38
403,CASH_OUT,166099.84,C9777527,0.0,C783515350,495298.88
410,TRANSFER,871745.76,C1976927795,871745.76,C1626688758,0.0
402,TRANSFER,1011150.29,C1490971232,0.0,C1891715634,1561929.48
370,CASH_OUT,243118.94,C877614645,243118.94,C942737312,67919.77
373,CASH_IN,170553.95,C1228207916,5701.0,C256887710,13770051.73
404,CASH_OUT,157646.86,C1113576931,0.0,C1776971477,3270222.19
596,CASH_IN,399188.54,C339816059,2324267.34,C1909056763,4651554.23
518,CASH_OUT,29484.58,C1626863212,0.0,C370241847,1565087.96
401,CASH_OUT,224123.95,C874457673,0.0,C1560013422,1720717.05
409,TRANSFER,103954.67,C1428146086,0.0,C1598907794,850753.71
375,CASH_OUT,82414.14,C1336344077,0.0,C416937225,146688.89
375,CASH_IN,178435.01,C1574855152,10788.0,C731491606,0.0
372,CASH_IN,105070.35,C1709368692,6289511.72,C691851273,431421.05
356,CASH_IN,24470.43,C577903215,61183.0,C1227385973,43997.32
514,PAYMENT,19145.8,C706891174,120453.0,M628452215,0.0
373,CASH_IN,143853.67,C1549942975,3043759.96,C244148216,3164401.97
404,DEBIT,47.38,C1754695542,863.0,C625892509,7213.0
370,CASH_OUT,42759.2,C595015023,0.0,C285656422,552635.37
357,CASH_OUT,273963.36,C190250248,23657.0,C582377132,238919.15
373,PAYMENT,8647.02,C1975704927,24690.0,M1536835665,0.0
644,CASH_IN,164777.53,C302591500,3834866.93,C191041092,2089110.95
379,PAYMENT,8029.71,C1278240644,14182.0,M783068271,0.0
687,PAYMENT,31664.46,C1767169980,0.0,M735543553,0.0
415,TRANSFER,37766.23,C1853390476,37766.23,C1785352620,0.0
373,CASH_IN,276091.23,C659952328,63608.0,C1185222712,576503.06
547,PAYMENT,2180.61,C1385596640,21466.0,M1259589186,0.0
379,PAYMENT,88208.5,C1311694233,0.0,M1643316742,0.0
358,PAYMENT,9843.43,C1089726305,5736.0,M1256784723,0.0
687,CASH_OUT,30709.73,C1554190444,5156.0,C1812429834,328981.74
378,TRANSFER,218636.92,C316717802,0.0,C404531614,1290624.83
380,CASH_IN,266713.27,C1970773345,1498743.92,C1768480412,408830.75
522,CASH_OUT,188118.3,C170834774,0.0,C374015738,909007.18
378,CASH_OUT,52033.39,C1333883232,0.0,C767378773,1387086.04
403,CASH_OUT,306526.53,C992827929,0.0,C720252194,11241858.43
382,PAYMENT,2429.3,C1476356874,169239.0,M918625282,0.0
546,PAYMENT,14405.68,C29499288,0.0,M1292591031,0.0
403,CASH_OUT,132366.83,C614432419,0.0,C257372818,1450480.01
407,CASH_IN,190600.61,C1908614740,160.0,C1943104198,1430221.02
403,PAYMENT,9328.86,C2012240132,60358.0,M565871810,0.0
405,PAYMENT,315.97,C743971735,11217.0,M1624347154,0.0
451,CASH_IN,477438.86,C43253572,3024937.58,C1479011384,879006.85
416,CASH_OUT,21494.74,C1172114344,0.0,C1585908142,65945.88
357,CASH_IN,59077.28,C1763754996,18119.0,C1172960304,4901209.71
399,CASH_OUT,55317.28,C560122815,0.0,C92661623,2045843.92
374,CASH_OUT,152674.33,C936150005,1363.0,C745374373,86609.09
691,CASH_OUT,113590.09,C215759300,0.0,C236483497,6284454.95
380,CASH_OUT,350732.43,C243446082,0.0,C1256354508,4311196.65
538,PAYMENT,2318.31,C1231581070,8087.0,M1513798278,0.0
401,CASH_OUT,54425.99,C2097353346,0.0,C2133268315,2136266.96
705,CASH_OUT,94538.48,C2008420293,0.0,C661167101,2270064.79
525,PAYMENT,20721.87,C59130632,549.0,M27100334,0.0
399,PAYMENT,24909.13,C2035769486,49610.0,M1119294715,0.0
394,CASH_IN,327081.16,C393029738,6504244.05,C689665706,26169530.35
398,CASH_OUT,165789.91,C14164966,0.0,C1942888728,4828604.54
592,TRANSFER,1170213.18,C902859339,1170213.18,C1563520398,0.0
596,PAYMENT,2864.64,C15794317,29847.0,M1434491876,0.0
368,CASH_OUT,200419.12,C1991181153,200419.12,C2069255486,4027748.6
373,CASH_OUT,135474.5,C882251158,367.0,C1273298011,1078297.76
369,CASH_OUT,178952.61,C283494881,32544.49,C661894946,1802284.44
659,PAYMENT,21218.02,C573139326,2829.0,M1407621623,0.0
372,PAYMENT,13908.08,C1718397957,0.0,M660568323,0.0
617,PAYMENT,24384.98,C1287795984,50537.0,M1594883801,0.0
403,CASH_IN,138342.64,C665682017,13360426.94,C621173930,701033.34
407,CASH_OUT,238072.5,C498992011,23033.48,C645425566,2224189.58
585,CASH_OUT,177121.89,C937044123,81151.0,C2139956299,0.0
405,PAYMENT,27960.51,C38207040,32680.91,M1532060078,0.0
546,CASH_OUT,110051.02,C1426999656,155836.0,C1934364582,0.0
372,PAYMENT,30440.14,C1287173804,471.0,M174640488,0.0
403,PAYMENT,8167.52,C1955806497,32200.0,M1362709930,0.0
402,PAYMENT,4881.03,C1223324715,86276.38,M649453008,0.0
371,PAYMENT,4004.37,C273680102,345627.32,M703470982,0.0
567,PAYMENT,10325.19,C352754336,0.0,M854546664,0.0
370,CASH_IN,190506.25,C820522864,29441.0,C469749841,0.0
492,CASH_OUT,163457.33,C1488810510,5693.0,C868971200,509.57
371,PAYMENT,1426.82,C850932562,0.0,M546714609,0.0
397,CASH_IN,371112.15,C1459718735,29853.0,C603682492,1402761.45
375,PAYMENT,9793.9,C1497260111,0.0,M1890478521,0.0
375,PAYMENT,7541.02,C994761805,55927.87,M1100556455,0.0
399,CASH_IN,306378.2,C84117876,18688582.67,C965633676,855601.32
394,PAYMENT,15575.11,C486446778,207462.98,M994334108,0.0
589,CASH_IN,341299.63,C1954976823,2609.0,C444599376,6754.28
378,PAYMENT,18100.3,C82868815,219599.54,M1539217411,0.0
569,CASH_IN,130373.58,C671416529,42720.21,C787931472,1263244.7
398,CASH_IN,90681.0,C1383502759,9865679.4,C1571864404,257112.6
399,PAYMENT,35337.88,C367518403,0.0,M2067848878,0.0
397,PAYMENT,23699.89,C1347625198,182010.4,M1227858561,0.0
451,CASH_IN,31328.07,C1379417891,11406446.96,C1130427178,75694.8
362,TRANSFER,60450.18,C2059535727,60450.18,C214810405,0.0
394,CASH_OUT,132714.19,C53010362,21754.0,C1110643880,53397.25
406,PAYMENT,23261.56,C314938179,127282.0,M1056027904,0.0
378,PAYMENT,10874.25,C752942744,0.0,M1082588975,0.0
401,PAYMENT,8078.14,C317583093,1105783.38,M1526463296,0.0
395,TRANSFER,963655.81,C1104628150,29721.0,C471068892,78006.0
400,CASH_IN,295486.55,C1780582975,62265.0,C2034624091,5339444.17
397,PAYMENT,27522.14,C661818337,0.0,M1815453659,0.0
405,TRANSFER,3956347.57,C715383844,404931.38,C1956477953,4730687.44
590,CASH_OUT,527868.57,C513044941,4223.0,C876629050,0.0
405,CASH_OUT,130447.44,C809369835,9942.0,C1971101709,0.0
483,TRANSFER,7576324.61,C149249593,7576324.61,C210740885,0.0
469,CASH_IN,232063.7,C643905340,529587.94,C678281258,349691.79
396,CASH_IN,359336.11,C1650354512,20893.0,C892970598,665455.33
380,PAYMENT,7274.85,C377310069,161.0,M1904979054,0.0
375,CASH_OUT,147640.51,C1579194950,21451.0,C1483926752,108408.4
371,CASH_IN,201878.02,C376447230,522169.87,C1364630638,515709.27
395,CASH_IN,52159.84,C723307967,49511.0,C438865750,2097965.02
400,PAYMENT,10436.66,C1613894354,0.0,M1523132154,0.0
404,TRANSFER,652367.92,C2105506241,609.0,C654143178,0.0
588,PAYMENT,13927.22,C1149131910,0.0,M1039522828,0.0
380,CASH_IN,58216.53,C1300274377,140.0,C437827348,661140.45
692,CASH_OUT,391447.23,C259091933,741629.49,C733862683,3174008.36
359,TRANSFER,487722.16,C206828968,0.0,C1996635028,678488.7
378,PAYMENT,11649.67,C734175472,67840.15,M927193109,0.0
478,PAYMENT,16977.52,C1031188186,0.0,M1149414598,0.0
394,CASH_OUT,62654.24,C659549100,0.0,C976339470,2889076.75
487,TRANSFER,882637.83,C467131548,882637.83,C170544554,0.0
399,CASH_IN,17098.89,C2095175371,3507940.86,C2091989835,568417.95
690,PAYMENT,10626.34,C1748956509,0.0,M730267470,0.0
369,TRANSFER,258766.91,C1360042697,0.0,C822558819,377262.44
428,CASH_OUT,329411.54,C1819538802,0.0,C1012024723,2473215.73
597,CASH_OUT,64419.23,C823554074,17070.0,C548914686,473448.31
394,CASH_IN,74815.12,C928888831,1515.0,C1658373157,0.0
375,TRANSFER,821138.21,C895816013,821138.21,C2008137353,0.0
378,PAYMENT,27241.8,C414459969,130885.9,M1240277528,0.0
402,CASH_OUT,130835.01,C1575342242,16144.0,C1949095962,233646.0
402,CASH_OUT,190272.51,C601305890,191789.68,C503547844,853012.17
404,CASH_IN,278780.54,C1065486913,1820.0,C368003668,0.0
401,CASH_OUT,14700.77,C1036485950,0.0,C931858199,1200707.82
414,TRANSFER,3285475.4,C1469626651,3285475.4,C1664358015,0.0
397,CASH_IN,38061.79,C1217298779,75336.0,C2132006814,100260.15
402,PAYMENT,33080.71,C2062496580,9952.0,M1185496017,0.0
399,CASH_OUT,127979.9,C987220999,70786.0,C773454972,3339010.54
524,PAYMENT,80089.45,C703494277,765880.0,M1942978837,0.0
356,PAYMENT,2455.43,C1004114082,11228.0,M632757131,0.0
691,CASH_OUT,172980.42,C329842232,106508.0,C663565442,2019209.96
372,CASH_IN,24391.75,C1241470976,20614.0,C1813885927,406768.94
378,PAYMENT,13412.56,C485127448,10232.0,M1934796486,0.0
640,CASH_OUT,159059.21,C1914145815,39962.0,C616080855,0.0
490,CASH_OUT,213006.39,C1398302760,10819.0,C1691307454,1413603.8
401,CASH_OUT,182244.84,C785243412,0.0,C1864371946,3996365.26
359,CASH_OUT,32049.59,C145266043,56070.0,C1599548968,205243.23
356,CASH_OUT,42514.51,C306810800,0.0,C1974514785,3223933.16
564,PAYMENT,27360.37,C1272686374,142869.55,M234661040,0.0
544,CASH_OUT,237235.81,C106169030,21304.0,C1574553384,0.0
404,TRANSFER,211075.05,C963386400,10981.0,C1285194188,1607.49
373,CASH_OUT,263822.09,C801027818,619147.08,C1431700471,645934.28
403,CASH_IN,171366.55,C338499776,3871703.18,C2014645286,235329.97
405,CASH_IN,91655.55,C693423360,890242.15,C1891082131,7387716.84
373,PAYMENT,21136.85,C1391970673,103655.0,M686526248,0.0
375,CASH_OUT,298962.47,C1274063087,0.0,C1596056466,3298254.83
406,PAYMENT,29135.38,C1353470948,5793.0,M479561758,0.0
377,CASH_OUT,259731.84,C1606561343,0.0,C1226135014,956629.47
444,TRANSFER,178616.12,C1841711424,178616.12,C622012367,0.0
409,PAYMENT,35233.97,C1473281051,10650.26,M1632124924,0.0
398,CASH_OUT,44189.79,C501893069,101688.0,C1165648858,2789516.98
500,TRANSFER,2214228.23,C2058454528,0.0,C446378182,3868214.24
452,CASH_IN,186640.39,C1840156962,7729754.18,C1622066966,423297.05
403,PAYMENT,48678.79,C1580343446,0.0,M1878672811,0.0
358,PAYMENT,5123.1,C1355035923,2069.0,M336045946,0.0
397,CASH_IN,376094.9,C1780907173,55038.0,C576822609,430833.03
404,CASH_OUT,144561.03,C997079332,9711.0,C96655475,0.0
394,PAYMENT,10149.0,C768458413,3305.0,M1116951867,0.0
403,CASH_OUT,76649.83,C234068208,0.0,C1932674171,188598.85
394,PAYMENT,52636.58,C856497582,101227.0,M464021872,0.0
394,PAYMENT,7327.63,C62539247,0.0,M1243422676,0.0
379,CASH_OUT,365877.43,C1640809282,0.0,C160542534,673204.9
382,PAYMENT,24269.55,C1345448203,115271.0,M1911759405,0.0
596,PAYMENT,9468.66,C427264865,164502.0,M169355216,0.0
356,CASH_OUT,231995.12,C1824603545,0.0,C200283595,9278915.01
690,CASH_IN,191047.17,C638080261,3847304.55,C890946951,213253.47
399,CASH_IN,72592.76,C15371641,2872210.8,C1308497108,13640065.38
406,PAYMENT,1211.71,C1686821060,0.0,M50439692,0.0
378,PAYMENT,5342.16,C1661807822,0.0,M1884257495,0.0
402,PAYMENT,5694.91,C1023002662,0.0,M603487961,0.0
376,CASH_OUT,362036.24,C254051524,57788.0,C957418489,0.0
394,TRANSFER,376668.65,C1904950567,110385.0,C238335047,0.0
426,PAYMENT,8385.32,C686423239,14954.0,M1256139456,0.0
702,TRANSFER,10000000.0,C523152614,13171085.59,C1115935121,0.0
372,CASH_IN,265397.02,C544564723,9237632.66,C1651281248,1271481.99
402,CASH_OUT,235548.08,C1676025614,23524.0,C1801437500,12174621.43
692,CASH_IN,128028.56,C1098576161,21454.0,C246232139,263548.27
405,CASH_OUT,111305.79,C825531993,103705.0,C1543476825,583370.36
375,CASH_OUT,42068.23,C1882439055,9075.0,C1337311065,0.0
397,CASH_OUT,137357.4,C1759219793,0.0,C497809708,178662.93
379,CASH_OUT,42394.69,C688074140,253086.0,C106390518,0.0
401,PAYMENT,20712.35,C1891080718,82622.0,M1324001535,0.0
393,PAYMENT,1536.24,C1895639250,20738.0,M1116396253,0.0
642,CASH_OUT,150640.51,C1897925974,29253.78,C247674934,801971.69
492,TRANSFER,4820288.29,C1160817179,0.0,C2039623363,5630586.73
404,CASH_IN,9343.8,C384131459,70916.0,C1580803898,36018.45
404,PAYMENT,14107.36,C626018209,37568.25,M663423265,0.0
564,CASH_IN,65527.98,C1285350272,3970951.63,C161279528,536546.45
399,CASH_IN,278234.63,C1798425653,1792369.58,C2037096682,4769382.57
376,CASH_OUT,480212.1,C1619154889,148132.0,C404291146,0.0
371,PAYMENT,17991.42,C1294432334,59.0,M679213005,0.0
373,CASH_IN,120260.51,C166349970,2152525.36,C934576741,183786.65
403,PAYMENT,987.03,C1342090706,101992.0,M2038802251,0.0
381,TRANSFER,442308.79,C502949187,0.0,C935919630,2464273.16
427,CASH_OUT,1171751.17,C711131179,1171751.17,C1501386709,0.0
378,CASH_IN,189018.34,C1373615380,15933.0,C2139323494,0.0
401,CASH_OUT,179584.73,C690835925,155.0,C1242254764,2429009.34
404,CASH_OUT,24789.67,C1501395060,12294.0,C371890891,0.0
373,CASH_OUT,238449.14,C1224219529,10680.0,C1341591649,427290.65
426,CASH_OUT,26645.4,C994882842,0.0,C1639574213,1029586.77
402,CASH_OUT,23929.11,C896105727,0.0,C408236679,869797.21
690,PAYMENT,19998.81,C1020332168,0.0,M1646921525,0.0
403,PAYMENT,11053.68,C223373556,0.0,M204233373,0.0
404,CASH_OUT,189464.58,C2111210615,0.0,C1888761577,1105861.55
356,PAYMENT,9089.87,C868546440,107910.0,M1688472683,0.0
405,PAYMENT,20026.73,C1552050176,186300.55,M2107312908,0.0
371,PAYMENT,20689.56,C327194386,0.0,M338611751,0.0
397,TRANSFER,578276.28,C1733140325,89416.79,C203039275,588760.46
546,CASH_OUT,49223.36,C676527464,0.0,C849365695,1291836.99
396,CASH_IN,407228.71,C876007751,49590.0,C1442874804,690476.95
403,CASH_IN,71941.92,C2029780385,1284578.67,C1692551814,405370.73
400,CASH_OUT,90705.2,C737915327,0.0,C1013627416,173966.3
393,PAYMENT,8869.58,C737550356,18813.79,M602201724,0.0
570,CASH_OUT,192541.82,C1325691477,0.0,C38390379,229380.42
522,CASH_IN,410002.2,C524313205,2069346.75,C1738039819,855736.72
377,CASH_OUT,108989.82,C937193508,26127.0,C649734004,1832724.86
377,PAYMENT,22757.73,C1291131207,0.0,M785414256,0.0
373,PAYMENT,12241.89,C1419326407,0.0,M1808879148,0.0
394,CASH_OUT,473005.24,C1174069089,0.0,C423027347,1056662.04
393,PAYMENT,18245.07,C1376778812,0.0,M513751147,0.0
356,PAYMENT,18180.98,C958300544,60758.0,M707440111,0.0
420,CASH_OUT,217766.33,C1233825406,22174.0,C199715702,0.0
372,PAYMENT,5744.71,C1467745914,495881.36,M1229294694,0.0
356,TRANSFER,835126.23,C1449449878,1045.0,C1119377247,0.0
395,PAYMENT,23625.51,C383618217,6694.0,M494981752,0.0
378,CASH_OUT,124655.39,C891216636,256766.0,C604635702,1939359.13
457,TRANSFER,283415.1,C828404341,283415.1,C1030933184,0.0
370,CASH_IN,168551.18,C999307972,2773235.23,C287594414,3835475.53
397,CASH_OUT,46382.25,C1708446852,49524.0,C1966545974,1513703.37
376,TRANSFER,23260.59,C371722126,0.0,C1643436948,387707.54
371,CASH_IN,74715.94,C494143983,104208.0,C505968942,923578.57
703,CASH_OUT,13024.95,C1503196403,13024.95,C448117484,0.0
398,TRANSFER,890190.4,C259523057,38414.0,C1430170836,0.0
476,CASH_OUT,166667.75,C872922844,0.0,C1417322956,1700660.49
374,PAYMENT,21740.13,C899413592,0.0,M1312638786,0.0
403,PAYMENT,6129.45,C1374426574,161139.0,M647223441,0.0
514,PAYMENT,6302.76,C682745559,288376.0,M1225727190,0.0
552,PAYMENT,2123.6,C1540771046,422357.0,M1416313005,0.0
595,PAYMENT,784.4,C522214669,55479.0,M1900472394,0.0
396,CASH_IN,53992.01,C1751098536,62412.0,C538136633,8203108.77
589,CASH_OUT,368456.81,C1655352879,10236.0,C793912378,856241.33
400,PAYMENT,2270.66,C1993305207,0.0,M1768705776,0.0
589,CASH_OUT,99908.74,C2079534183,201.0,C1080928034,408990.58
379,CASH_OUT,55102.51,C963081296,22490.0,C12722473,1231437.53
371,CASH_OUT,84989.84,C1528649982,101970.88,C473581758,838036.17
401,CASH_OUT,333976.64,C1641701729,0.0,C1282916948,1158201.98
686,TRANSFER,541245.65,C925957767,0.0,C1183622399,4590925.43
649,CASH_OUT,150205.64,C347416384,150205.64,C636863555,0.0
373,CASH_OUT,287596.88,C535572213,70211.0,C765311267,0.0
394,CASH_OUT,134184.59,C167577018,0.0,C250390785,11060253.1
545,PAYMENT,6967.8,C2120439232,0.0,M505837491,0.0
381,PAYMENT,1978.01,C1045312534,0.0,M1076168274,0.0
369,CASH_OUT,485480.48,C1036163638,199069.0,C646282171,45232.07
406,PAYMENT,10282.04,C1282522798,156.0,M860545349,0.0
546,CASH_IN,269582.48,C232925636,18708982.7,C1506829097,3164567.98
524,CASH_OUT,172630.36,C1818399454,10177.0,C1805788230,57946.62
542,CASH_OUT,86841.77,C2006763369,0.0,C676593873,116188.79
395,PAYMENT,17800.56,C771340482,0.0,M240288429,0.0
514,CASH_OUT,449606.53,C1833956137,489.0,C578781478,806828.57
375,CASH_IN,66165.1,C577733315,51333.0,C445132102,0.0
375,PAYMENT,15420.18,C1885533609,0.0,M1574825503,0.0
476,PAYMENT,12073.14,C462806797,43664.44,M472441422,0.0
400,CASH_OUT,101506.09,C1455108562,20030.0,C426544405,949512.06
402,CASH_IN,129653.86,C1528872945,54358.0,C1288959712,0.0
375,PAYMENT,6176.62,C328866724,10063.0,M294277004,0.0
371,CASH_OUT,175426.74,C1049577735,0.0,C711824409,3302151.52
695,CASH_IN,373003.46,C969727960,7794455.43,C1216950588,607391.23
398,CASH_IN,249535.2,C1542100642,7508328.3,C1247557635,264774.56
474,CASH_OUT,39882.62,C1499327018,18845.0,C578606391,154851.73
403,CASH_OUT,114689.67,C1484789472,0.0,C1320336864,247899.79
714,PAYMENT,13981.5,C1557160588,9022.0,M1452502645,0.0
376,CASH_OUT,185192.61,C1247273982,35.0,C1206709299,1016712.41
380,PAYMENT,1867.95,C1974722596,10703.41,M2072439020,0.0
374,PAYMENT,1057.37,C1979845503,169032.07,M1877274801,0.0
397,CASH_IN,151843.83,C2096763724,11915535.31,C1938932248,6785268.26
357,CASH_OUT,44323.35,C620114904,11001.29,C1835318873,244163.71
517,CASH_OUT,555328.55,C482849190,555328.55,C1421855505,0.0
399,PAYMENT,5574.31,C665986006,72480.0,M1676878635,0.0
373,CASH_OUT,376375.19,C1210631304,0.0,C1347477310,413282.23
380,CASH_OUT,39011.35,C894583507,106765.0,C2015704045,0.0
520,PAYMENT,15.86,C1790151133,93113.0,M1137868618,0.0
