step,nameOrig,isFraud
378,C52120872,0
376,C228629924,0
375,C192479849,0
374,C429159888,0
378,C811796834,0
371,C1193519472,0
548,C1374702585,0
525,C1244298708,0
393,C2073269493,0
393,C1465351514,0
403,C1650435261,0
380,C1198101763,0
394,C1723283319,0
401,C1864517275,0
378,C878369014,0
382,C181014438,0
648,C1889568678,1
357,C1132331534,0
546,C1792498833,1
471,C2006060647,0
358,C1784114770,0
398,C1331246011,0
640,C1365004104,1
407,C948806574,0
371,C208400478,0
378,C1857510589,0
393,C1262793476,0
381,C2034942986,0
695,C856415290,0
377,C363423753,0
381,C1020612011,0
608,C1047942249,1
375,C1082923222,0
403,C1120498314,0
514,C315522912,0
416,C862940106,0
400,C1571153407,0
374,C2063028192,0
378,C16192898,0
403,C1946435449,0
492,C881799987,0
369,C449882212,0
590,C295565182,0
357,C907064159,0
495,C1041040634,0
404,C1569494907,0
375,C415893792,0
371,C1535899244,0
401,C1089316085,0
356,C177541461,0
395,C1987768645,0
401,C639876728,0
397,C2022535357,0
548,C683300264,0
379,C1628082798,0
375,C2093319443,0
377,C1350715737,0
397,C1605534174,0
397,C1243873314,0
397,C548093556,0
396,C2129878420,0
594,C86230497,0
357,C735095876,0
597,C1472963572,0
594,C1196773746,0
403,C43161859,0
371,C1827344791,0
402,C590041674,0
393,C1767081114,0
403,C35559355,0
722,C366293837,1
526,C1266491032,0
592,C377411014,0
408,C2054561091,0
376,C1286669998,0
474,C259551399,0
401,C299823740,0
381,C840499011,0
393,C1058919374,0
396,C266325960,0
557,C1046755509,1
406,C1640706710,0
690,C1526876207,0
403,C113196301,0
379,C868621341,0
356,C1742370445,0
371,C1036341047,0
374,C1649057627,0
374,C68610219,0
408,C1401996714,0
476,C167045006,0
380,C665836763,0
373,C841199381,0
380,C403644281,0
372,C922380454,0
373,C2145820469,0
374,C891389549,0
619,C1578856501,0
407,C1132329964,0
398,C1298197251,0
587,C1960916344,0
399,C1101705575,0
664,C512708052,0
544,C1867759332,0
407,C814309712,0
403,C764793358,0
400,C529583543,0
400,C1632094058,0
373,C1874281355,0
476,C788926981,0
664,C1524452028,0
402,C125681494,0
546,C965873704,0
374,C642527820,0
517,C121622608,0
584,C89821733,0
400,C1280769540,0
397,C405766204,0
589,C576355952,0
546,C1541278113,0
402,C586930549,0
369,C2141425804,0
404,C99195905,0
393,C1068072695,0
548,C1961120062,0
394,C602465690,0
393,C1984031407,0
545,C1084208648,0
398,C1288687189,0
371,C187823990,0
402,C1342244082,1
379,C36353401,0
401,C1913965178,0
370,C418540926,0
378,C779030870,0
542,C1591105545,0
400,C102735567,0
379,C363040040,0
394,C1851465763,0
357,C512305148,0
402,C572724346,0
396,C1180768517,0
476,C1516591273,0
403,C2038901962,0
395,C515916228,0
586,C1349346377,0
403,C1378001627,0
362,C200530145,0
376,C1094839760,0
709,C1129778458,0
400,C1963355579,0
383,C1375863683,0
598,C970356974,0
588,C494416085,0
692,C1630587674,0
378,C1779975166,0
550,C1565571818,0
405,C489214217,0
361,C634243376,0
380,C1167072747,0
375,C373005707,0
549,C1698806243,0
404,C373926054,0
448,C1080399029,0
393,C310958848,0
525,C1401869724,0
370,C1404604176,0
379,C1721659774,0
393,C1628382897,0
374,C1973454895,0
362,C258331520,0
597,C1960649034,0
403,C1161271994,0
404,C1692906904,0
369,C65068154,0
371,C554157439,0
380,C445931806,0
408,C419064964,0
374,C1886873176,0
683,C149285282,0
527,C8326879,0
372,C1087740338,0
517,C821380750,0
393,C2007324527,0
564,C1354049019,0
378,C2116415550,0
715,C853091614,0
407,C13364330,0
396,C2094845693,0
370,C384528183,0
405,C1385251285,0
377,C1503424296,0
401,C792417519,0
403,C1266045187,0
369,C1154291963,0
375,C115712312,0
538,C490549398,0
396,C981321778,0
406,C1005951064,0
573,C1498600100,0
371,C1220315965,0
371,C1532060342,0
397,C1994475871,0
381,C1385141684,0
574,C300282846,0
397,C492819273,0
545,C537621827,0
688,C1125933875,0
375,C903248184,0
407,C9963626,0
684,C1176102886,0
395,C1049523613,0
360,C692427141,0
381,C223198627,0
550,C943843133,0
398,C485240414,0
397,C547996947,0
379,C1171862465,0
406,C1548744192,0
646,C130070267,1
395,C2134060273,0
542,C1471521059,0
588,C44703918,0
405,C68677284,0
564,C987967282,1
407,C15163252,0
596,C1602827634,0
372,C160502512,0
358,C1392317537,0
725,C1518086244,1
688,C1309277212,0
395,C47140740,0
369,C1820409703,0
373,C1511703004,0
565,C60566167,0
402,C38820381,0
406,C1247076371,0
565,C1310935517,0
379,C105537875,0
380,C1999265642,0
370,C1476458037,0
380,C1826392204,0
698,C679742636,1
692,C1016233790,0
401,C1991637823,0
552,C217740580,0
396,C983475893,0
597,C1997773123,0
395,C292284286,0
376,C1607765994,0
452,C834497493,0
400,C107972440,0
735,C383197535,1
395,C312638719,0
379,C591023216,0
399,C14243454,0
372,C1086510568,0
356,C478790870,0
588,C412389581,0
596,C321832267,0
372,C574181523,0
371,C784150043,0
598,C1453789688,0
404,C682841553,0
431,C1739383790,0
596,C177306408,0
402,C56121622,0
396,C1909805872,0
378,C125138112,0
394,C1455352984,0
544,C1323119379,0
589,C1438962064,0
371,C786113824,0
378,C748626989,0
393,C1010551443,0
455,C2094331919,0
406,C586635935,0
381,C1299268907,0
360,C351558803,0
357,C1505155244,0
395,C325776423,0
617,C62882249,0
577,C1626069370,1
356,C13806955,0
594,C459698578,0
567,C1914351877,0
403,C769527331,0
381,C6272766,0
522,C1568031771,0
659,C2021568397,0
406,C231380025,0
372,C955561697,0
382,C819884606,0
402,C1802830426,0
378,C2138608645,0
524,C67636490,0
359,C293255829,0
396,C782729042,0
379,C490133101,0
522,C1443195246,0
363,C152821682,1
487,C1327755107,0
371,C1782397363,0
400,C2108178810,0
395,C1430877604,0
359,C1533719863,0
429,C506244367,0
403,C894974240,0
538,C2119269095,0
525,C2092409205,0
522,C146612280,0
403,C386829916,0
401,C1834705553,0
404,C1465337262,0
370,C1547357989,0
691,C762975704,0
381,C1047424273,0
396,C411457956,0
659,C1080809819,0
370,C670204129,0
495,C406197271,0
594,C1373324941,0
403,C1365779009,0
379,C1513034105,0
401,C5203829,0
356,C998484726,0
399,C1793980036,0
404,C236114507,0
370,C1647307204,0
589,C1481181330,0
402,C123647346,0
525,C306671093,0
373,C1770358282,0
378,C634571817,0
490,C1661895236,0
376,C347805219,0
377,C402198301,0
382,C1242556732,0
574,C1746096304,0
698,C598739398,1
372,C1519731956,0
379,C1518162066,0
378,C53441191,0
405,C409524376,0
661,C1797603235,0
399,C2067261481,0
587,C1372837611,0
356,C39576889,0
522,C1108950716,0
379,C1729263692,0
371,C1565203767,0
379,C271794815,0
524,C651362305,0
476,C1566088420,0
380,C1619495698,0
396,C1503862566,0
369,C1339093295,0
573,C1064122730,0
544,C498588056,0
617,C869824382,0
379,C1019868393,0
394,C1021803559,0
378,C1032915663,0
381,C1402882730,0
596,C1184832083,0
528,C821357016,0
402,C369436934,0
375,C1278323374,0
469,C800155703,0
403,C1008059434,0
380,C1400846055,0
382,C1239422997,0
377,C1034502255,0
382,C739025043,0
356,C2107893152,0
571,C1408681395,0
542,C476163535,0
397,C1569308606,0
400,C115536580,0
637,C673180616,0
523,C2047262761,1
400,C1627678706,0
393,C491438162,0
399,C793852063,0
378,C1090892986,0
400,C641383054,0
359,C1886631421,0
594,C1074050232,0
398,C1277264104,0
692,C239394596,0
525,C1661392602,0
396,C1366446147,0
396,C563638173,0
407,C1395696397,0
524,C474762956,0
378,C1161199941,0
409,C6213154,0
400,C1577367980,0
415,C1765991027,1
405,C1593161328,0
707,C1528046572,0
694,C1139794814,0
372,C253153747,0
356,C150844430,0
664,C1040904940,0
401,C2137925155,0
522,C1208768608,0
370,C1797663986,0
402,C890157789,0
379,C82922494,0
402,C407029077,0
525,C626857380,0
546,C1891784574,0
373,C60949208,0
393,C952606875,0
374,C443971775,0
396,C452895225,0
686,C84704541,0
379,C1612281649,0
392,C542918191,1
402,C1474342960,0
397,C1856246911,0
379,C154935853,0
670,C745371914,0
393,C1382745511,0
372,C995266127,0
681,C994665391,0
382,C1439918533,0
377,C1654522110,0
374,C2082188335,0
370,C573051525,0
356,C1957030433,0
405,C461440302,0
379,C1211164940,0
410,C1626793558,1
359,C967880795,0
493,C1340552418,0
395,C633637187,0
380,C903193045,0
378,C182745915,0
394,C2063678404,0
383,C606589446,0
374,C887161845,0
393,C307068170,0
402,C1615028077,0
373,C33925738,0
399,C1360966302,0
384,C1085176958,1
402,C2135546024,0
379,C1657052809,0
379,C559925798,0
402,C1633583427,0
517,C268633057,0
448,C455928717,0
404,C724897986,0
405,C1880565061,0
397,C97528031,0
397,C970954239,0
401,C655854932,0
402,C2002660227,0
707,C1878591550,0
413,C2060464348,1
375,C29889444,0
681,C1664490750,0
714,C1378313671,1
361,C1032421986,0
381,C1270720040,0
382,C2074901035,0
525,C1836621526,0
395,C1793846070,0
692,C1721197377,0
424,C624146963,1
526,C580513588,0
381,C140126511,0
357,C1937923703,0
402,C1573283369,0
398,C1716385111,0
379,C1526541488,0
401,C679947971,0
376,C701051376,0
398,C1718664822,0
466,C1891374197,1
358,C262850998,0
540,C2077034812,0
373,C2808814,0
380,C1709942521,0
383,C347077304,0
644,C280325817,0
370,C1401247056,0
373,C878684081,0
373,C245750111,0
404,C1954889519,0
624,C1966432997,1
394,C2142313815,0
449,C398190393,0
525,C2026642180,0
394,C1815388873,0
550,C2043137760,1
550,C405600448,0
408,C1548698580,0
369,C1564054858,0
380,C1434075159,0
394,C1517145122,0
398,C703945878,0
372,C1240129271,0
621,C1865812655,0
567,C164574919,0
376,C2028259274,0
396,C2083719803,0
401,C1708349662,0
370,C2068063002,0
374,C232184280,0
358,C15305452,0
370,C989449758,0
586,C1168747121,1
664,C1790317598,0
397,C709745513,0
567,C1757103474,0
596,C955972021,0
356,C239025127,0
514,C1142019087,0
565,C1789853232,0
403,C1580261064,0
403,C546528689,0
495,C1392156627,0
514,C1990211181,0
401,C1731651336,0
400,C1295536343,0
378,C1585726297,0
688,C528758831,0
420,C905695499,0
401,C79954234,0
404,C457757882,0
402,C455872281,0
403,C1325441974,0
398,C1812793914,0
374,C785107366,0
448,C1251473595,0
377,C799707682,0
359,C1486747482,0
492,C1055278781,0
564,C1378868626,0
372,C1602758833,0
396,C2043144945,0
500,C1969486183,0
540,C57852022,0
503,C790464877,0
400,C99825800,0
403,C1210208249,0
522,C920063697,0
374,C809887831,0
375,C2136970056,0
357,C1865587994,0
400,C89165648,0
549,C718351152,1
407,C1675193802,0
383,C799338257,0
370,C1040438158,0
664,C1630316210,0
370,C672288491,0
500,C1409939761,0
396,C521244658,0
397,C1336506625,0
694,C1519966355,0
661,C913926527,0
520,C579891414,0
398,C506810525,0
596,C175206099,0
379,C1013682279,0
686,C1586722489,0
399,C1441432971,0
373,C1689741970,0
376,C2046371102,0
380,C1974709382,0
376,C1103427801,0
588,C108349587,0
396,C606831899,0
398,C117493095,0
397,C1937960892,0
573,C772620167,1
398,C899600873,0
696,C318150552,1
408,C807087945,0
357,C2014587537,0
404,C1234995125,0
686,C550554259,0
377,C2137768054,0
403,C627441907,0
373,C329624134,0
384,C2093959142,0
683,C164252461,0
544,C219921170,0
542,C114146559,0
458,C631720270,0
383,C24634017,0
397,C229410820,0
564,C1806442473,1
393,C402029828,0
594,C452967286,0
394,C178880814,0
393,C533938246,0
399,C852884180,0
397,C1875644519,0
382,C382570025,0
378,C696568403,0
379,C40571249,0
356,C816335411,0
393,C1671804886,0
566,C2029086866,0
376,C1030338353,0
404,C1426223041,0
487,C117837854,0
404,C733803845,0
374,C478347640,0
518,C794255240,0
705,C1602905256,0
442,C1899533391,0
408,C2063252732,0
399,C125273551,0
370,C1096980862,0
557,C2020357947,1
402,C1880290655,0
380,C575128619,0
375,C1904498207,0
426,C1698638929,0
527,C611963745,0
377,C1211692036,0
681,C1573777776,0
371,C2039756889,0
378,C747428282,0
374,C474120980,0
404,C300652354,0
493,C1407828358,0
688,C1231479608,0
690,C82702141,0
402,C1399183911,0
550,C1163718440,0
687,C276152601,0
377,C2146146796,0
400,C773022867,0
402,C1260241553,0
405,C1081854698,0
398,C140221110,0
397,C903473680,0
469,C1964637058,0
369,C1946104459,0
400,C1280277445,0
403,C186615058,0
687,C1893966164,0
358,C877351746,0
644,C594373709,1
514,C1261848625,0
492,C1916759563,0
402,C202327868,0
396,C232489152,0
395,C208544196,0
370,C686164033,0
402,C923121415,0
377,C2033655513,0
585,C697240229,0
567,C1091626887,0
373,C1583449851,0
377,C352498231,0
596,C784645287,0
402,C593552050,0
691,C1253590222,0
382,C1960502935,0
692,C1505922237,0
383,C521683720,0
369,C1320293456,0
378,C1129716286,0
393,C246648162,0
406,C15766968,0
378,C225496256,0
372,C252714024,0
588,C1972152852,0
612,C2071171195,0
684,C426858510,0
377,C272991363,0
371,C1257122347,0
687,C2114614108,0
406,C1357770570,1
398,C1062095985,0
374,C1276398571,0
690,C55413570,0
398,C533314653,1
661,C1807260427,0
403,C1229241213,0
401,C245507598,0
397,C760548395,0
394,C711362398,0
397,C1407637106,0
374,C874183668,0
617,C1921799679,0
378,C727692302,0
372,C623169393,0
381,C1030576728,0
500,C625357088,0
559,C471097879,1
393,C725507207,0
428,C1181018787,0
416,C872222773,0
545,C1534422511,0
370,C1925358509,0
684,C1804707140,0
377,C328343392,0
402,C45548684,0
395,C987314506,0
380,C289794533,0
399,C1702843344,0
370,C564740459,0
376,C157202879,0
380,C1495563575,0
400,C1684780671,0
400,C1768653189,0
570,C1396021082,0
382,C158128491,0
681,C2098352256,0
394,C1560256208,0
401,C414659622,0
373,C1315332386,0
398,C1226839932,0
576,C385109772,0
369,C65021064,0
371,C1049015929,0
687,C1191757435,0
408,C1757220881,0
522,C1167954841,0
400,C1492450641,0
588,C1189806308,0
403,C949307694,0
397,C115566723,0
356,C2126240545,0
545,C217108846,0
718,C866201802,0
517,C187089227,0
710,C101942145,0
399,C1674406258,0
404,C2000343798,0
376,C1587512990,0
380,C1406441660,0
397,C1100573327,0
589,C1215100150,0
596,C1360000106,0
393,C1188692228,0
683,C330096707,0
548,C1184689400,0
370,C865914611,0
492,C845551416,0
395,C62466898,0
358,C1207532496,0
399,C1110787026,0
404,C1717842376,0
357,C869293856,0
383,C1831689292,0
356,C1205295636,0
463,C1471437030,1
667,C398645492,0
356,C1544093236,0
514,C1159364571,0
378,C1479196833,0
398,C1926857203,0
397,C1894532966,0
400,C947409616,0
400,C1902140529,0
397,C1372847414,0
546,C645998411,0
399,C930311358,0
501,C1750444391,1
404,C764390149,0
374,C998206156,0
597,C142976182,0
378,C1150974847,0
396,C1181022559,0
522,C1403875666,0
398,C1308920087,0
371,C1140507883,0
490,C998461518,0
378,C99189099,0
403,C153259612,0
378,C254372062,0
573,C1549100477,0
398,C158250219,0
526,C1630930486,0
403,C929163318,0
563,C941664975,0
428,C1833004950,1
383,C553779420,0
426,C1643285116,0
688,C1331025633,0
636,C1723552410,1
492,C1911085218,0
376,C1961505450,0
469,C1103350974,0
692,C551582953,0
400,C1719592814,0
490,C1868609913,0
380,C362281210,0
395,C919887554,0
548,C364851653,0
681,C104822519,0
402,C588631789,0
385,C1615615967,0
403,C230727140,0
400,C238333134,0
460,C719693497,1
695,C1556866221,0
505,C1341755763,0
399,C319831998,0
381,C1927010604,0
372,C1995159905,0
356,C170051444,0
396,C1264821623,0
395,C584358289,0
375,C1731378220,0
406,C2011967982,0
371,C1937649661,0
371,C1569354799,0
413,C753726287,1
401,C1432854480,0
374,C1536431986,1
681,C1083219705,0
423,C1582611136,0
370,C1478535194,0
396,C1586505099,0
401,C167091471,0
397,C631063760,0
371,C586298479,0
399,C666142740,0
373,C812081387,0
373,C1253089931,0
692,C586691007,0
380,C1623401295,0
587,C1589086241,0
403,C1570336052,0
379,C1279379141,0
381,C753284583,0
565,C940134150,0
369,C1488544571,0
402,C1565695823,0
544,C1505059475,0
402,C1670188305,0
394,C2060322720,0
374,C1522884338,0
451,C471287471,0
522,C179442103,0
408,C2131375513,0
670,C1326958130,0
373,C715686326,0
380,C836337335,0
377,C127794774,0
380,C2003165005,0
374,C545283558,0
380,C1230758772,0
681,C871636751,0
490,C43833818,0
565,C830654755,0
589,C167722339,0
401,C1773231925,0
518,C1910242200,0
375,C1460700942,0
538,C745498256,0
644,C1805412420,0
373,C473570308,0
357,C1038489445,0
399,C1963657946,0
469,C88526790,0
503,C1633401419,0
548,C945818240,0
400,C555464272,0
374,C1695921917,0
380,C2027975486,0
368,C1842995301,1
356,C146709429,0
407,C996685014,0
398,C1342023905,0
548,C1577870845,0
398,C1816609741,0
500,C1109446175,0
404,C914247848,0
495,C173716141,0
567,C36738586,0
479,C1299137401,1
400,C1614893797,0
520,C1852294915,0
358,C933313595,0
398,C1856916736,0
396,C1519905009,0
380,C1145134627,0
379,C1293014557,0
373,C1455870178,0
369,C1652601133,0
546,C1881150710,0
371,C1432065482,0
394,C648229916,0
403,C1308848716,0
397,C1302928498,0
589,C81688981,0
379,C829850238,0
687,C45492529,0
357,C371490387,0
398,C1824608925,0
377,C1136416886,0
375,C1550094609,0
405,C406637688,0
380,C1636659860,0
377,C1479032863,0
380,C1958208420,0
546,C993714342,0
380,C1375693740,0
379,C1067813033,0
585,C523592721,0
538,C300246028,0
564,C1798264747,0
405,C1715228558,0
372,C1463819274,0
587,C1119643786,1
402,C149449983,0
394,C687818553,0
374,C1832740589,0
406,C423498783,0
384,C116094792,0
402,C1773652624,0
393,C1378799713,0
356,C985649418,0
356,C976081897,0
380,C186343000,0
399,C572640377,0
379,C1480686513,0
378,C1070970925,0
400,C1593762335,0
383,C726226029,0
563,C1114163548,0
371,C634139046,0
403,C1741833813,0
585,C1180783796,0
372,C785781832,0
692,C300798234,0
629,C203112109,1
370,C1471804968,0
548,C123437023,0
670,C673785885,0
400,C973518036,0
370,C698556865,0
401,C1910360291,0
595,C671060946,0
393,C1070553064,0
373,C778873365,0
525,C1886058427,0
451,C1869466906,0
379,C306646915,0
406,C381240513,0
379,C267370112,0
400,C1492415895,0
670,C1117285571,0
686,C1668933229,0
514,C717042166,0
671,C1086171385,1
540,C1188930957,0
371,C1032531176,0
377,C565465121,0
400,C909163833,0
546,C91427990,0
358,C356329984,0
380,C1708714083,0
500,C1676745886,0
378,C1999594267,0
500,C1415067722,0
398,C125009637,0
378,C573948025,0
406,C169794917,0
379,C1892511584,0
378,C183017636,0
378,C1327517667,0
375,C1689333042,0
401,C1233244726,0
374,C1494664754,0
692,C1827767683,0
525,C2053676167,0
476,C392057784,0
396,C1034191207,0
375,C2022365842,0
406,C450630495,1
691,C446231318,0
375,C1286491252,0
361,C39420818,1
378,C757752936,0
377,C1707908392,0
692,C2085310670,0
369,C109692700,0
394,C1104079690,0
546,C347339416,0
546,C452380175,0
380,C762489,0
379,C685959433,0
544,C1514310894,0
374,C522220507,0
370,C1190119955,0
590,C997884403,0
382,C77333061,0
403,C1741911404,0
376,C1899400288,0
401,C2012528830,0
644,C489263501,0
397,C338916660,0
422,C785533942,0
372,C1919329114,0
448,C1791217613,0
612,C491464330,0
574,C664417056,0
396,C745237888,0
376,C677877123,0
373,C440017664,0
379,C1509074887,0
381,C1922652548,0
396,C1543351751,0
394,C488055700,0
406,C1869879282,0
369,C1574353188,0
614,C49128674,0
404,C1046764202,0
394,C1530839389,0
585,C870673836,0
401,C2112917735,0
377,C1886184969,0
405,C1616915592,0
396,C1314057074,0
661,C1086349497,0
394,C958587549,0
550,C1952267229,0
400,C1790383858,0
396,C346469716,0
404,C1170070085,0
401,C1430884085,0
379,C1189297010,0
359,C478008196,0
446,C1998926306,1
691,C1669454281,0
379,C1396491157,0
377,C29128787,0
371,C2032398628,0
371,C831871789,0
371,C425012243,0
369,C637257180,0
378,C625171987,0
394,C531294026,0
383,C326489343,0
382,C1365108794,0
378,C1054948786,0
686,C85584046,0
373,C1313953949,0
692,C459396894,0
404,C1753472917,1
405,C1412671145,0
406,C1943190301,0
400,C640627496,0
493,C1845142798,0
370,C1389521998,0
396,C1509851922,0
374,C1511801231,0
399,C1020968997,0
428,C1173811303,0
570,C668499087,0
378,C496999824,0
356,C1228982354,0
698,C500011939,1
393,C869277830,0
664,C528998506,1
592,C1477028289,0
527,C717947757,0
388,C1860777745,1
371,C178039927,0
378,C1808896512,0
370,C878041413,0
356,C1154683333,0
406,C779155142,0
369,C1017280489,0
383,C1636385890,0
378,C192855231,0
538,C2097704633,0
379,C704946754,0
356,C1954489446,0
584,C2110064935,0
540,C309295928,0
403,C71128709,0
520,C1399279229,0
406,C231054980,0
426,C1677967351,0
401,C1023088863,0
398,C1821102020,0
358,C410953975,0
371,C1044498801,0
512,C130072062,1
373,C1766580705,0
356,C501161484,0
371,C1744358846,0
374,C1221172242,0
377,C586195697,0
667,C1581873592,0
403,C2047487350,0
522,C1848067285,0
424,C1147249534,1
687,C568335814,0
400,C582542855,0
400,C1495814763,0
426,C692546816,0
404,C773037676,0
373,C12387713,0
401,C1310614006,0
373,C415768220,0
377,C685659382,0
357,C307605031,0
375,C1751121083,0
400,C469346206,0
601,C586560948,0
596,C1649799900,0
359,C729455045,0
370,C1008922699,0
375,C1989978785,0
550,C1342501296,0
707,C812117475,1
592,C715599040,0
637,C943377748,0
403,C197800349,0
401,C1699932807,0
439,C237859508,0
592,C535542217,0
372,C1363912317,0
403,C11359194,0
356,C1616969438,0
374,C1655113493,0
376,C1653755970,0
380,C119142984,0
377,C92487148,0
574,C29669247,0
403,C893882832,0
589,C488845550,0
522,C599949393,0
687,C1121720744,0
714,C527787477,0
524,C1979992793,0
525,C30948819,0
356,C1451109253,0
394,C678384407,0
396,C1718211154,0
377,C63332529,0
400,C2079020169,0
500,C1901365313,0
356,C2114251760,0
380,C439997211,0
398,C1682618458,0
380,C70244549,0
372,C1993422494,0
371,C84987195,0
518,C738083640,0
394,C1004783722,0
517,C1092936194,0
487,C209991081,0
378,C1981651167,0
394,C1106131226,0
358,C629805487,0
403,C1579080453,0
608,C2004824502,0
499,C1925386760,1
374,C344164456,0
402,C481119203,0
527,C1886355960,0
404,C980908680,0
612,C337146420,0
403,C407783082,0
380,C1211978783,0
402,C113510771,0
403,C1306284569,0
404,C374112353,0
372,C459396702,0
595,C547248749,0
550,C425347920,0
405,C1618880937,0
379,C1796030369,0
451,C1483178358,0
538,C278252613,0
395,C484626775,0
394,C2147367750,0
403,C1128005047,0
401,C1810648916,0
611,C1259697063,1
398,C247510887,0
587,C111143670,0
397,C20699097,0
661,C942511862,0
372,C1590690108,0
370,C86089214,0
520,C913068480,0
394,C1961342753,0
381,C1362964916,0
357,C964219593,0
661,C87437378,0
356,C57459091,0
664,C125936569,0
669,C1403181387,0
359,C1246850920,0
379,C1409271182,0
596,C1998326036,0
404,C718946488,0
373,C1812464195,0
402,C155285163,0
357,C740752654,0
362,C1209135917,1
692,C1256418242,0
380,C1036482101,0
375,C1191118307,0
403,C408095186,0
469,C1881740759,0
358,C627169196,0
371,C1773732724,0
356,C682902819,0
398,C342049171,0
371,C2068405399,0
690,C1606267920,0
394,C1321893012,0
517,C1610734158,0
403,C197893590,0
403,C1551672409,0
404,C1653610217,0
522,C237222432,0
549,C296042902,0
399,C1936027038,0
370,C1359598078,0
400,C1328169497,0
476,C968647154,0
490,C1646052382,0
405,C1259247596,0
382,C770234771,0
566,C1764975847,0
378,C1153065522,0
705,C2008455766,0
401,C615964619,0
547,C183821087,0
401,C1674446145,0
471,C1680537870,0
396,C1595496777,0
380,C1462246252,0
378,C1858065219,0
405,C1476908047,0
544,C455600283,0
640,C117932216,0
401,C31554302,0
383,C2119017844,0
401,C18184897,0
370,C1418149996,0
378,C2139048692,0
374,C342118015,0
393,C58256510,0
372,C2116589577,0
356,C1077434455,0
377,C69788521,0
398,C1305382249,0
379,C1150032486,0
394,C842987533,0
660,C1205421023,1
466,C1562571452,0
416,C801043090,0
640,C33015618,0
378,C94402652,0
371,C432824007,0
692,C120028059,0
370,C876223595,0
637,C1460857797,0
637,C1459086065,0
490,C785022554,0
563,C764635549,0
395,C923565020,0
691,C789162961,0
715,C1190428457,0
545,C638361314,0
374,C1521529470,0
373,C1490716514,0
396,C586598279,0
404,C1704705883,0
401,C186906069,0
397,C1202481382,0
617,C1700293507,0
374,C41837811,0
406,C986492092,0
376,C1057072881,0
369,C1299355413,0
400,C345134713,0
379,C1850340,0
374,C1614951227,0
380,C1862340692,0
382,C727932850,0
401,C1014309887,0
394,C393826829,0
397,C1345998389,0
400,C946200533,0
394,C491027587,0
416,C1842359527,0
400,C39842068,0
408,C888090726,0
403,C314089711,0
370,C947243626,0
356,C125334541,0
375,C112916960,0
402,C53566001,0
375,C1208224592,0
396,C192945174,0
393,C31558630,0
422,C267348488,0
687,C941987067,0
659,C1588863402,0
381,C929885135,0
683,C1243568993,0
492,C297016855,0
374,C619706427,0
577,C948736122,0
379,C1031667182,0
548,C946749167,0
379,C1193441320,0
379,C1770236095,0
542,C2098136577,0
399,C1984998510,0
718,C564196754,0
400,C1992819501,0
378,C241649598,0
403,C2079885577,0
377,C779100981,0
372,C537912920,0
683,C201782737,0
380,C68015936,0
403,C1880301402,0
687,C121182237,0
436,C1440545718,1
381,C2005654043,0
399,C42430479,0
592,C474810256,0
358,C1131027988,0
379,C2051388051,0
356,C1478652537,0
371,C116307889,0
394,C629453850,0
378,C704128115,0
545,C1443955313,0
380,C949083514,0
380,C44370575,0
402,C684993298,0
397,C1782437902,0
399,C1097832939,0
397,C1208890824,0
373,C536316767,0
692,C630486346,1
396,C1852091313,0
595,C871556948,0
401,C1121840514,0
371,C147314976,0
396,C885569256,0
399,C1156000088,0
378,C33680714,0
375,C1163072510,0
393,C1563348237,0
394,C1284131957,0
399,C581956150,0
691,C2135018318,0
378,C23680668,0
374,C1443973154,0
356,C932308264,0
403,C1018028870,0
399,C1589276394,0
378,C1079185077,0
397,C824702023,0
595,C610833223,0
405,C322352527,0
538,C1164046868,0
370,C926771019,0
358,C477293685,0
372,C1296027797,0
469,C1001966568,0
382,C633575581,0
401,C824413952,0
547,C1290979313,0
393,C156163996,0
540,C924977775,0
400,C519115719,0
407,C127456107,0
403,C1673395904,0
370,C1165632268,0
358,C2140057708,0
403,C192435946,0
373,C296306560,0
380,C1808015994,0
426,C794116086,0
378,C1248099204,0
393,C615841799,0
373,C390497161,0
379,C1757850838,0
375,C1345638916,0
692,C912796742,0
402,C1330285983,0
451,C2099459014,0
397,C1821626078,0
380,C1313828593,0
404,C1142018328,0
587,C725872743,0
372,C1441723461,0
737,C2010561147,1
589,C2008209747,0
356,C1557490077,0
374,C249751971,0
375,C122157861,0
563,C1555306094,0
399,C1290176335,0
395,C1076745247,0
643,C4856718,1
448,C1451396581,0
514,C1660972372,0
370,C945432555,0
404,C2020517374,0
403,C1545307556,0
379,C1872317062,0
358,C1612444865,0
420,C1517115019,0
402,C1360211198,0
372,C1075022565,0
381,C556144819,0
356,C353753835,0
500,C1532540492,0
684,C579256103,0
669,C1663305170,0
377,C1295664477,0
377,C648047210,0
396,C395740572,0
431,C2112880800,0
380,C1236217683,0
379,C2098279517,0
396,C437625319,0
492,C1646975432,0
380,C1596623686,0
644,C530239686,0
376,C1409671762,0
370,C271610144,0
402,C1666070858,0
374,C1134344853,0
373,C162597240,0
375,C1457357528,0
394,C637165258,0
396,C288192573,0
376,C678989078,0
375,C1248032584,0
656,C608700860,0
586,C221867225,0
373,C1253417535,0
517,C543670132,0
401,C375202475,0
587,C1054344788,0
393,C346048804,0
394,C1129933809,0
399,C1573058441,0
710,C1589347786,0
357,C1696516527,0
548,C378543557,0
407,C1595202925,0
403,C1171229085,0
406,C1590085073,0
374,C1372443338,0
396,C1241304216,0
357,C104064813,0
373,C1705933305,0
416,C1011883916,0
